favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
11,WVDE Twitbot,All schools in #Cabell Co on a 2-hr delay Mon 2/4/13 due to inclement weather code green,,False,Sun Feb 03 22:22:37 +0000 2013,24,298194811297611776
3,WVDE Twitbot,All schools in #Raleigh Co closed Fri 1/25/13 due to pending weather conditions,,False,Fri Jan 25 10:10:35 +0000 2013,14,294749097389342720
0,WVDE Twitbot,UPDATE: Kenova Elementary School in #Wayne Co now closed Wed 10/26/11 due to water main break.,,False,Wed Oct 26 10:45:47 +0000 2011,0,129146699687014400
25,WVDE Twitbot,All schools in #Lincoln Co closed Fri 2/14/14,,False,Thu Feb 13 23:40:08 +0000 2014,70,434109766801977344
4,WVDE Twitbot,At 07:15am on Tue: New bus announcements posted for #Raleigh Co at https://t.co/yZWjhAZLJ1,,False,Tue Jan 26 12:17:14 +0000 2016,0,691958068574298112
9,WVDE Twitbot,1/2 All schools in #Tyler Co on a 2-hr delay Wed 1/21/15 due to icy road conditions,,False,Wed Jan 21 11:14:33 +0000 2015,4,557858785407275009
10,WVDE Twitbot,UPDATE: All schools in #Tyler Co now closed Mon 2/16/15 This closing notice is for all employees.,,False,Mon Feb 16 12:02:06 +0000 2015,10,567292837868617728
0,WVDE Twitbot,All schools in #Barbour Co closed Fri 11/2/12 Lack of electric and road conditions. #WVSandy,,False,Thu Nov 01 20:18:38 +0000 2012,2,264099149618757634
9,WVDE Twitbot,All schools in #Monongalia Co closing 2 hrs early Fri 1/25/13,,False,Fri Jan 25 14:42:22 +0000 2013,32,294817493120348160
0,WVDE Twitbot,Bluefield Middle School in #Mercer Co closing @ 10:00 Thu 12/19/13 due to air quality concerns,,False,Thu Dec 19 14:13:06 +0000 2013,4,413673348116144128
6,WVDE Twitbot,"Near Crab Orchard Elem. in #Raleigh Co: Bus 231, Stonevilla students meet at Laurel Run at 7:50 for elem.",,False,Thu Jan 25 11:50:47 +0000 2018,2,956494555054051329
24,WVDE Twitbot,All schools in #Lincoln Co closed Wed 1/15/14,,False,Tue Jan 14 21:21:38 +0000 2014,60,423203276788490240
5,WVDE Twitbot,Kanawha: Cross Lanes Christian School on a 2-hr delay Tue 1/9/18 due to roads refreezing early morning,,False,Tue Jan 09 03:06:10 +0000 2018,2,950564325936287744
4,WVDE Twitbot,At 07:19pm on Tue: New bus announcements posted for #Kanawha Co at http://t.co/ePbZmFK2jF,,False,Wed Mar 05 00:19:55 +0000 2014,9,441005147376721920
35,WVDE Twitbot,All schools in #Mineral Co closed Mon 2/15/16 due to inclement weather,,False,Mon Feb 15 10:26:56 +0000 2016,39,699178068355710976
0,WVDE Twitbot,All schools in #Lewis Co on a 2-hr delay Wed 1/4/12,,False,Wed Jan 04 01:12:42 +0000 2012,0,154369630348128257
3,WVDE Twitbot,Meadow Bridge High in #Fayette Co closed Mon 4/7/14 due to water problems,,False,Sun Apr 06 19:57:04 +0000 2014,5,452897801043578880
13,WVDE Twitbot,Valley Elementary in #Fayette Co closing 1 hr early Fri 4/8/16 due to power outage,,False,Fri Apr 08 17:35:54 +0000 2016,3,718492578866458624
5,WVDE Twitbot,Slanesville Elementary School in #Hampshire Co closing @ 12:30 Tue 1/9/18 due to sewage issues,,False,Tue Jan 09 16:39:17 +0000 2018,1,950768951017000962
17,WVDE Twitbot,UPDATE: All schools in #Wetzel Co now closed Wed 1/7/15,,False,Wed Jan 07 11:48:50 +0000 2015,37,552793983249027072
1,WVDE Twitbot,Greenbrier: Greenbrier Episcopal School closed Sat 12/6/14 due to rain will cancel our float in parade,,False,Sat Dec 06 15:30:57 +0000 2014,0,541253468397506560
1,WVDE Twitbot,Hayes Middle School in #Kanawha Co closing @ 10:15 Fri 8/30/13 due to no power at the facility,,False,Fri Aug 30 13:30:14 +0000 2013,2,373437506286784512
13,WVDE Twitbot,All schools in #Braxton Co closed Fri 1/22/16,,False,Thu Jan 21 20:27:26 +0000 2016,17,690269492971192320
2,WVDE Twitbot,At 06:33am on Mon: New bus announcements posted for #Greenbrier Co at https://t.co/aIR6ztkae5,,False,Mon Feb 12 11:33:27 +0000 2018,1,963013177087811584
10,WVDE Twitbot,Monongalia: Trinity Christian School closed Fri 3/6/15,,False,Thu Mar 05 20:02:53 +0000 2015,3,573574421279031296
11,WVDE Twitbot,"1/2 UPDATE: All schools in #Wirt Co now closed Tue 1/2/18 due to Severe cold, water main break",,False,Tue Jan 02 13:34:29 +0000 2018,2,948185729800261633
3,WVDE Twitbot,Union Educational Complex in #Grant Co on a 2-hr delay Thu 12/14/17 due to inclement weather,,False,Thu Dec 14 10:00:37 +0000 2017,1,941246542450700288
71,WVDE Twitbot,All schools in #Harrison Co closed Wed 1/17/18,,False,Wed Jan 17 01:20:01 +0000 2018,66,953436713283674112
9,WVDE Twitbot,"2/2 Independence High will be dismissing at 11:30 Monday, September 11, 2017.",,False,Mon Sep 11 14:30:43 +0000 2017,9,907250052871196672
1,WVDE Twitbot,UPDATE: Union Educational Complex in #Grant Co now on a 2-hr delay Fri 1/13/12 due to inclement weather,,False,Fri Jan 13 00:06:56 +0000 2012,0,157614572059115522
7,WVDE Twitbot,All schools in #Pendleton Co closed Fri 3/6/15,,False,Fri Mar 06 01:05:23 +0000 2015,4,573650549305909249
1,WVDE Twitbot,UPDATE: Riverside High School in #Kanawha Co now closed Thu 2/14/13,,False,Thu Feb 14 13:08:17 +0000 2013,9,302041574433492992
0,WVDE Twitbot,All schools in #Tucker Co on a 2-hr delay Thu 2/28/13,,False,Thu Feb 28 10:23:08 +0000 2013,3,307073443206160384
3,WVDE Twitbot,UPDATE: All schools in #Fayette Co now closed Mon 3/25/13 code B,,False,Mon Mar 25 10:28:46 +0000 2013,17,316134558644969472
2,WVDE Twitbot,UPDATE: All schools in #Tucker Co now closed Wed 1/3/18,,False,Wed Jan 03 13:10:15 +0000 2018,1,948542020687101952
4,WVDE Twitbot,At 05:35pm on Thu: New bus announcements posted for #Preston Co at https://t.co/So4wajeCpI,,False,Thu Mar 16 21:35:50 +0000 2017,1,842489608734756865
1,WVDE Twitbot,1/2 UPDATE: All schools in #Tyler Co now closed Mon 3/25/13 due to dangerous road conditions,,False,Mon Mar 25 11:58:36 +0000 2013,1,316157164794290177
1,WVDE Twitbot,Ashford-Rumble Elementary in #Boone Co closed Fri 11/7/14 due to a planned power outage in the area,,False,Thu Nov 06 22:05:45 +0000 2014,1,530481187773763585
3,WVDE Twitbot,All schools in #McDowell Co closed Thu 1/4/18,,False,Wed Jan 03 23:30:38 +0000 2018,3,948698147009724418
4,WVDE Twitbot,All schools in #Fayette Co on a 2-hr delay Fri 2/22/13,,False,Fri Feb 22 09:58:01 +0000 2013,15,304892792713404416
3,WVDE Twitbot,1/2 UPDATE: All schools in #Boone Co now closed Tue 1/21/14 due to the pending winter storm,,False,Tue Jan 21 10:45:13 +0000 2014,3,425579831678341120
10,WVDE Twitbot,All schools in #Webster Co closed Tue 3/14/17 due to Weather and road  conditions,,False,Tue Mar 14 08:44:28 +0000 2017,7,841570712947171328
0,WVDE Twitbot,Reedy Elementary School in #Roane Co on a 2-hr delay Thu 11/1/12 due to Parent/Teacher Conferences  #WVSandy,,False,Thu Nov 01 10:36:10 +0000 2012,0,263952565434216448
5,WVDE Twitbot,"Near Independence in #Raleigh Co: Bus 48, running 35 minutes late for high/middle school.",,False,Tue May 31 10:42:14 +0000 2016,1,737595033344348163
5,WVDE Twitbot,All schools in #Braxton Co on a 2-hr delay Mon 2/5/18 Staff is also on 2-hour delay.,,False,Mon Feb 05 09:21:28 +0000 2018,1,960443246404165632
2,WVDE Twitbot,At 07:43am on Tue: New bus announcements posted for #Hampshire Co at http://t.co/PGDwgvocZP,,False,Tue Feb 04 12:44:18 +0000 2014,0,430683230627303424
3,WVDE Twitbot,South Branch Career &amp; Technical Center in #Grant Co closed Fri 11/13/15 due to Power issues,,False,Fri Nov 13 11:47:57 +0000 2015,2,665134000449679361
0,WVDE Twitbot,North Elementary School in #Monongalia Co closed Wed 6/1/11 due to electrical problems Staff is to report.,,False,Wed Jun 01 10:19:05 +0000 2011,0,75868965523558400
13,WVDE Twitbot,All schools in #Roane Co closed Mon 3/3/14 due to ice &amp; snow,,False,Mon Mar 03 00:45:17 +0000 2014,13,440286756588355584
0,WVDE Twitbot,Near Oak Hill Area in #Fayette Co: Bus #1285 will not be doing the High School/Middle School run,,False,Tue Jan 22 12:56:51 +0000 2013,1,293703773946269696
1,WVDE Twitbot,All schools in #Clay Co on a 2-hr delay Fri 3/8/13,,False,Thu Mar 07 20:39:24 +0000 2013,10,309765245746954240
1,WVDE Twitbot,At 05:14am on Wed: New bus announcements posted for #Preston Co at http://t.co/XvPM78IG9P,,False,Wed Feb 05 10:20:31 +0000 2014,0,431009434819514368
5,WVDE Twitbot,UPDATE: All schools in #Webster Co now closed Fri 1/30/15 due to Weather Conditions,,False,Fri Jan 30 11:06:26 +0000 2015,9,561118233034756097
0,WVDE Twitbot,All schools in #Greenbrier Co closed Thu 7/12/12,,False,Thu Jul 12 01:55:24 +0000 2012,3,223234068286930944
3,WVDE Twitbot,All schools in #Monroe Co closed Fri 2/1/13,,False,Fri Feb 01 10:13:07 +0000 2013,3,297286447722012672
11,WVDE Twitbot,UPDATE: All schools in #Mingo Co now closed Mon 2/10/14 Employees Code W.,,False,Mon Feb 10 12:08:01 +0000 2014,19,432848428004278272
15,WVDE Twitbot,All schools in #Hancock Co on a 2-hr delay Tue 2/24/15,,False,Tue Feb 24 01:09:31 +0000 2015,9,570027709772001280
11,WVDE Twitbot,All schools in #McDowell Co on a 2-hr delay Wed 1/13/16,,False,Tue Jan 12 23:37:45 +0000 2016,9,687055895403048960
23,WVDE Twitbot,All schools in #Harrison Co closed Wed 1/22/14,,False,Tue Jan 21 20:38:09 +0000 2014,109,425729049969700865
4,WVDE Twitbot,All schools in #Randolph Co on a 2-hr delay Mon 2/3/14,,False,Mon Feb 03 10:12:45 +0000 2014,12,430282701690531840
10,WVDE Twitbot,Monongalia: St. Francis Central Catholic School on a 2-hr delay Wed 3/15/17 due to Icy Road Conditions,,False,Wed Mar 15 02:23:05 +0000 2017,1,841837123477078016
8,WVDE Twitbot,All schools in #Raleigh Co on a 2-hr delay Wed 1/7/15 due to weather conditions,,False,Wed Jan 07 10:01:30 +0000 2015,29,552766972099059712
1,WVDE Twitbot,UPDATE: All schools in #Mingo Co now closed Fri 2/1/13 code A,,False,Fri Feb 01 11:08:43 +0000 2013,4,297300440176005120
15,WVDE Twitbot,"All schools in #Calhoun Co closed Wed 2/18/15 due to Road Conditions, Impending Weather code blue",,False,Tue Feb 17 22:54:58 +0000 2015,3,567819521857314816
20,WVDE Twitbot,All schools in #Upshur Co closed Thu 1/23/14,,False,Wed Jan 22 21:49:15 +0000 2014,44,426109330493292545
12,WVDE Twitbot,All schools in #Barbour Co closed Fri 3/6/15,,False,Thu Mar 05 21:23:15 +0000 2015,9,573594648209408000
9,WVDE Twitbot,UPDATE: All schools in #Hancock Co now closed Thu 1/4/18 due to Windchills and  slick roads,,False,Thu Jan 04 12:22:42 +0000 2018,6,948892443252002817
2,WVDE Twitbot,"Near Shady Spring Elem. in #Raleigh Co: Bus 77, Briarwood students can meet at the bottom of the hill at 8:05.",,False,Tue Jan 31 12:15:21 +0000 2017,2,826403492394856450
18,WVDE Twitbot,All schools in #Hancock Co on a 2-hr delay Thu 1/18/18 due to Windchills,,False,Wed Jan 17 18:14:23 +0000 2018,1,953691988406231041
23,WVDE Twitbot,All schools in #Mercer Co on a 2-hr delay Wed 1/27/16 due to Inclement weather conditions,,False,Tue Jan 26 22:46:26 +0000 2016,15,692116412425486338
6,WVDE Twitbot,At 06:30am on Tue: New bus announcements posted for #Raleigh Co at https://t.co/yZWjhAZLJ1,,False,Tue Dec 22 11:32:00 +0000 2015,2,679263110931292160
1,WVDE Twitbot,Clear Fork District Elementary in #Raleigh Co closing @ 12:30 Tue 10/16/12 due to Power Outage,,False,Tue Oct 16 16:32:22 +0000 2012,0,258244000388108288
2,WVDE Twitbot,At 07:07am on Mon: New bus announcements posted for #Raleigh Co at https://t.co/yZWjhAZLJ1,,False,Mon Feb 12 12:10:20 +0000 2018,0,963022455681019904
0,WVDE Twitbot,All schools in #Jackson Co on a 2-hr delay Tue 1/3/12,,False,Tue Jan 03 02:41:55 +0000 2012,9,154029696185667585
7,WVDE Twitbot,All schools in #Hampshire Co on a 2-hr delay Fri 1/3/14,,False,Fri Jan 03 01:46:54 +0000 2014,14,418921380193632256
5,WVDE Twitbot,All schools in #Mingo Co on a 2-hr delay Tue 1/21/14 code D,,False,Tue Jan 21 10:12:52 +0000 2014,14,425571689582178304
11,WVDE Twitbot,All schools in #Monroe Co on a 2-hr delay Wed 1/13/16,,False,Wed Jan 13 11:10:25 +0000 2016,9,687230213248385024
2,WVDE Twitbot,Near Fayetteville in #Fayette Co: Bus #107 will not be running the elementary run,,False,Tue Feb 24 10:30:38 +0000 2015,2,570168921992667136
3,WVDE Twitbot,At 05:30am on Wed: New bus announcements posted for #Raleigh Co at https://t.co/yZWjhAZLJ1,,False,Wed Jan 31 10:33:17 +0000 2018,0,958649380608897026
0,WVDE Twitbot,Richmond Elementary School in #Kanawha Co closed Thu 11/1/12 due to Power outage  #WVSandy,,False,Thu Nov 01 03:03:03 +0000 2012,1,263838537055604736
5,WVDE Twitbot,Mt Nebo Elementary School in #Nicholas Co closed Tue 3/15/16 due to a power outage Staff will report at 10:00 am.,,False,Tue Mar 15 09:45:38 +0000 2016,2,709676923337777152
0,WVDE Twitbot,UPDATE: Whitesville Elementary School in #Boone Co now on a 1-hr delay Tue 2/26/13 due to NOT APPLICABLE,,False,Tue Feb 26 16:13:04 +0000 2013,2,306436731203354624
17,WVDE Twitbot,All schools in #Hardy Co on a 2-hr delay Mon 2/16/15,,False,Mon Feb 16 00:32:01 +0000 2015,24,567119171927154688
2,WVDE Twitbot,All schools in #Calhoun Co closing 2 hrs early Thu 1/2/14 due to Potential Hazardous Road Conditions,,False,Thu Jan 02 16:56:30 +0000 2014,1,418787897156718592
3,WVDE Twitbot,Monongalia: Trinity Christian School on a 1-hr delay Tue 1/30/18,,False,Tue Jan 30 10:42:03 +0000 2018,0,958289197856632832
18,WVDE Twitbot,All schools in #Morgan Co closed Mon 2/15/16 code A,,False,Mon Feb 15 09:54:21 +0000 2016,15,699169869833617408
0,WVDE Twitbot,All schools in #Monroe Co on a 2-hr delay Wed 1/4/12,,False,Tue Jan 03 22:39:02 +0000 2012,3,154330957476925440
1,WVDE Twitbot,"All schools in #Wirt Co on a 2-hr delay Mon 12/9/13 All schools in Wirt County will be on a 2 hour delay tomorrow, December 9 2013.",,False,Mon Dec 09 03:11:09 +0000 2013,8,409882883864555520
16,WVDE Twitbot,"UPDATE: All schools in #Raleigh Co now closed Tue 1/30/18 Reimagined Day 4, staff report at 10:00 am.",,False,Tue Jan 30 11:21:17 +0000 2018,17,958299070883385344
6,WVDE Twitbot,UPDATE: All schools in #Randolph Co now closed Mon 1/6/14,,False,Mon Jan 06 10:45:24 +0000 2014,26,420144060834123776
4,WVDE Twitbot,UPDATE: Divide Elementary in #Fayette Co now closed Tue 1/30/18,,False,Tue Jan 30 11:39:43 +0000 2018,0,958303708508540929
11,WVDE Twitbot,All schools in #Morgan Co closed Fri 1/29/16 code A,,False,Thu Jan 28 16:42:07 +0000 2016,3,692749505431740417
9,WVDE Twitbot,All schools in #Pendleton Co on a 3-hr delay Mon 1/8/18,,False,Mon Jan 08 01:20:02 +0000 2018,4,950175230433071104
25,WVDE Twitbot,All schools in #Webster Co closed Mon 1/25/16,,False,Sun Jan 24 20:27:26 +0000 2016,23,691356656333099008
2,WVDE Twitbot,All schools in #Jefferson Co on a 2-hr delay Fri 2/8/13 due to Ice and Snow Mix,,False,Fri Feb 08 10:43:20 +0000 2013,8,299830766697861120
0,WVDE Twitbot,Chapmanville Regional High School in #Logan Co on a 2-hr delay Thu 1/9/14,,False,Wed Jan 08 23:18:43 +0000 2014,2,421058412412035073
10,WVDE Twitbot,1/2 UPDATE: All schools in #Hancock Co now closed Mon 1/8/18 due to Ice and snow conditions code A,,False,Mon Jan 08 11:19:53 +0000 2018,2,950326183970967552
87,WVDE Twitbot,UPDATE: All schools in #Wood Co now closed Thu 1/8/15 STATUS UPDATE - Only 261 Day employees report to work.,,False,Thu Jan 08 02:16:03 +0000 2015,120,553012225783644160
9,WVDE Twitbot,All schools in #Calhoun Co closing 3 hrs early Tue 1/12/16 due to Weather Conditions Closing 12:30 due to Weather Conditions,,False,Tue Jan 12 15:36:56 +0000 2016,9,686934897626345472
2,WVDE Twitbot,UPDATE: Boone: Christian Faith Academy now closing @ 10:15 Thu 1/5/17,,False,Thu Jan 05 14:53:37 +0000 2017,1,817021238010855424
13,WVDE Twitbot,All schools in #Upshur Co on a 2-hr delay Tue 1/21/14,,False,Tue Jan 21 03:00:47 +0000 2014,30,425462955212152832
18,WVDE Twitbot,All schools in #Lewis Co closing @ 12:30 Wed 3/4/15 due to High Water,,False,Wed Mar 04 14:22:41 +0000 2015,24,573126420031016960
8,WVDE Twitbot,All schools in #Grant Co on a 2-hr delay Tue 3/14/17,,False,Tue Mar 14 00:03:48 +0000 2017,4,841439682584010755
3,WVDE Twitbot,UPDATE: All schools in #Preston Co now closed Mon 1/27/14,,False,Mon Jan 27 13:48:58 +0000 2014,4,427800400792530944
5,WVDE Twitbot,At 05:29am on Tue: New bus announcements posted for #Fayette Co at https://t.co/hkZp1izDN0,,False,Tue Feb 16 10:29:18 +0000 2016,1,699541053276348417
9,WVDE Twitbot,All schools in #Webster Co on a 2-hr delay Mon 2/17/14 due to Weather &amp; Road Conditions,,False,Sun Feb 16 22:35:54 +0000 2014,8,435180765848928256
12,WVDE Twitbot,All schools in #Mason Co on a 2-hr delay Tue 2/4/14 due to Inclement Weather,,False,Mon Feb 03 21:54:32 +0000 2014,16,430459314872922113
14,WVDE Twitbot,All schools in #Summers Co on a 3-hr delay Thu 1/18/18 due to Inclement weather,,False,Wed Jan 17 23:09:33 +0000 2018,4,953766270519963649
1,WVDE Twitbot,Flemington Elementary School in #Taylor Co closed Tue 4/21/15 due to No Electric,,False,Tue Apr 21 09:34:29 +0000 2015,2,590448511067541504
5,WVDE Twitbot,At 06:57am on Wed: New bus announcements posted for #Fayette Co at http://t.co/hkZp1izDN0,,False,Wed Feb 25 11:57:19 +0000 2015,1,570553121757388800
4,WVDE Twitbot,Capon Bridge Middle School in #Hampshire Co closed Wed 1/8/14 due to Power Outage,,False,Wed Jan 08 12:11:11 +0000 2014,1,420890425432354816
105,WVDE Twitbot,All schools in #Kanawha Co closed Tue 3/4/14 due to winter weather conditions code B Central Office on a two hour delay.,,False,Tue Mar 04 00:47:06 +0000 2014,321,440649603038203904
4,WVDE Twitbot,Near Oak Hill in #Fayette Co: Bus #1419 no HS/Middle School run this morning,,False,Thu Dec 08 11:01:43 +0000 2016,1,806816019989860352
0,WVDE Twitbot,All schools in #Summers Co on a 2-hr delay Wed 3/27/13,,False,Wed Mar 27 08:57:12 +0000 2013,6,316836288147902464
14,WVDE Twitbot,"Near Sophia Soak Creek Elementary in #Raleigh Co: Bus 52, running 20 minutes late for elementary school.",,False,Mon Mar 07 12:24:51 +0000 2016,1,706817888452288512
1,WVDE Twitbot,All schools in #Morgan Co on a 2-hr delay Mon 2/10/14 code D,,False,Mon Feb 10 09:48:31 +0000 2014,5,432813321318719488
4,WVDE Twitbot,All schools in #Preston Co on a 2-hr delay Fri 1/10/14,,False,Fri Jan 10 10:20:27 +0000 2014,3,421587330881683457
3,WVDE Twitbot,All schools in #Marion Co on a 2-hr delay Wed 10/31/12 due to INCLEMENT WEATHER  #WVSandy,,False,Wed Oct 31 00:06:06 +0000 2012,11,263431616855162880
0,WVDE Twitbot,All schools in #Boone Co on a 2-hr delay Mon 3/5/12,,False,Mon Mar 05 10:23:12 +0000 2012,2,176613827989880833
1,WVDE Twitbot,At 08:02am on Fri: New bus announcements posted for #Raleigh Co at http://t.co/rLvDDJaWfT,,False,Fri Jan 09 13:02:27 +0000 2015,0,553537284541517824
7,WVDE Twitbot,All schools in #Pocahontas Co on a 3-hr delay Thu 1/18/18 due to frigid temperatures and dangerous wind chill,,False,Thu Jan 18 00:19:12 +0000 2018,2,953783797383925760
0,WVDE Twitbot,Geary Elementary School in #Roane Co on a 2-hr delay Thu 11/1/12 due to Parent/Teacher Conferences  #WVSandy,,False,Thu Nov 01 10:36:09 +0000 2012,0,263952561546084352
110,WVDE Twitbot,All schools in #Cabell Co closed Fri 1/22/16 due to inclement weather code blue,,False,Thu Jan 21 22:23:03 +0000 2016,151,690298588186972163
17,WVDE Twitbot,All schools in #Mercer Co closed Mon 2/23/15 due to inclement weather,,False,Sun Feb 22 20:01:21 +0000 2015,24,569587771951734784
15,WVDE Twitbot,All schools in #Taylor Co closed Tue 2/9/16,,False,Tue Feb 09 09:46:01 +0000 2016,13,696993446133919744
21,WVDE Twitbot,All schools in #Hampshire Co closed Tue 3/4/14 due to hazardous road conditions and forecasted below 0 temps,,False,Tue Mar 04 01:12:08 +0000 2014,33,440655901070880769
6,WVDE Twitbot,All schools in #Lincoln Co on a 2-hr delay Mon 2/5/18,,False,Mon Feb 05 09:50:17 +0000 2018,6,960450496065605632
18,WVDE Twitbot,Kanawha: Cross Lanes Christian School on a 2-hr delay Wed 1/3/18 due to extreme cold weather,,False,Wed Jan 03 01:20:35 +0000 2018,3,948363428132999168
5,WVDE Twitbot,All schools in #Morgan Co on a 2-hr delay Tue 12/10/13 code D,,False,Tue Dec 10 00:14:59 +0000 2013,21,410200939983667201
5,WVDE Twitbot,Boone: Christian Faith Academy on a 2-hr delay Thu 1/4/18,,False,Wed Jan 03 22:47:42 +0000 2018,1,948687342453313536
15,WVDE Twitbot,UPDATE: All schools in #Fayette Co now closed Wed 3/15/17 due to inclement weather,,False,Wed Mar 15 09:33:26 +0000 2017,26,841945423942168576
7,WVDE Twitbot,UPDATE: All schools in #Greenbrier Co now closed Wed 3/26/14,,False,Wed Mar 26 10:30:12 +0000 2014,14,448768877820788736
83,WVDE Twitbot,All schools in #Monongalia Co on a 2-hr delay Mon 1/9/17,,False,Sun Jan 08 23:57:55 +0000 2017,69,818245380206891008
2,WVDE Twitbot,All schools in #Greenbrier Co closed Thu 3/14/13 due to weather conditions,,False,Thu Mar 14 08:50:19 +0000 2013,14,312123515572744192
1,WVDE Twitbot,West Side Elementary School in #Kanawha Co on a 2-hr delay Fri 2/14/14 code C,,False,Fri Feb 14 01:50:00 +0000 2014,1,434142450240610304
6,WVDE Twitbot,All schools in #WVSDB closed Tue 1/6/15,,False,Tue Jan 06 10:40:22 +0000 2015,2,552414366239555584
47,WVDE Twitbot,All schools in #Mingo Co closed Mon 1/8/18 Employees Code Orange.,,False,Mon Jan 08 00:14:27 +0000 2018,34,950158722596311040
0,WVDE Twitbot,All schools in #Nicholas Co closed Fri 11/2/12  #WVSandy,,False,Thu Nov 01 19:15:46 +0000 2012,4,264083327265431552
1,WVDE Twitbot,"Near Maxwell Hill in #Raleigh Co: Bus 208, running 20 minutes late for elementary school.",,False,Thu Sep 25 12:03:30 +0000 2014,3,515109334402228224
10,WVDE Twitbot,All schools in #Raleigh Co closed Mon 3/3/14 due to weather conditions code B Essential Personnel report.,,False,Mon Mar 03 10:02:32 +0000 2014,29,440426993897578496
66,WVDE Twitbot,All schools in #Putnam Co on a 2-hr delay Mon 2/23/15 due to Weather Conditions,,False,Mon Feb 23 00:01:24 +0000 2015,105,569648180117282816
7,WVDE Twitbot,UPDATE: All schools in #Boone Co now closed Thu 2/13/14 due to the inclement winter weather,,False,Thu Feb 13 10:23:43 +0000 2014,20,433909341800787968
6,WVDE Twitbot,All schools in #Doddridge Co closed Tue 1/21/14 due to Inclement Weather,,False,Tue Jan 21 10:13:51 +0000 2014,8,425571938153414656
10,WVDE Twitbot,Hannan High School in #Mason Co closed Wed 3/15/17 due to No Electricity code red,,False,Wed Mar 15 12:06:47 +0000 2017,7,841984016291102720
6,WVDE Twitbot,All schools in #Mineral Co on a 2-hr delay Thu 1/30/14,,False,Thu Jan 30 01:13:46 +0000 2014,29,428697511230853120
0,WVDE Twitbot,All schools in #Tucker Co on a 2-hr delay Wed 1/4/12,,False,Wed Jan 04 00:46:13 +0000 2012,2,154362965976555520
12,WVDE Twitbot,All schools in #Tyler Co on a 2-hr delay Wed 2/7/18,,False,Wed Feb 07 02:56:35 +0000 2018,4,961071162611650562
3,WVDE Twitbot,All schools in #Jackson Co on a 2-hr delay Wed 10/31/12  #WVSandy,,False,Tue Oct 30 23:06:32 +0000 2012,25,263416625557037056
3,WVDE Twitbot,All schools in #Clay Co on a 2-hr delay Mon 2/3/14 due to weather,,False,Mon Feb 03 09:51:31 +0000 2014,8,430277360559329280
1,WVDE Twitbot,Elk Elementary Center in #Kanawha Co closed Thu 5/22/14 due to No Power,,False,Thu May 22 11:51:45 +0000 2014,1,469445507606409216
0,WVDE Twitbot,At 05:20am on Wed: New bus announcements posted for #Fayette Co at http://t.co/hkZp1izDN0,,False,Wed Mar 04 10:20:25 +0000 2015,1,573065453502926848
0,WVDE Twitbot,"All schools in #Fayette Co closed Tue 7/3/12 All Fayette County Board of Education functions are cancelled for Tuesday, July 3, 2012.",,False,Mon Jul 02 23:31:36 +0000 2012,3,219936392023769088
0,WVDE Twitbot,All schools in #Roane Co closing @ 11:15 Wed 12/7/11 due to high water,,False,Wed Dec 07 15:56:01 +0000 2011,0,144445062774923264
0,WVDE Twitbot,2/2 Walkers will be dismissed early.  Students who ride the Bus will arrive at their regular scheduled time.,,False,Tue Aug 19 17:16:21 +0000 2014,1,501779713829113856
4,WVDE Twitbot,Genoa Elementary School in #Wayne Co closed Mon 2/12/18 due to flooding,,False,Mon Feb 12 10:32:19 +0000 2018,0,962997791709696001
15,WVDE Twitbot,"Near Liberty in #Raleigh Co: Bus 64, 15 minutes late for high/middle school.",,False,Fri Jan 15 11:19:02 +0000 2016,3,687957156293906433
20,WVDE Twitbot,Liberty High School in #Raleigh Co closed Fri 3/31/17,,False,Fri Mar 31 09:39:39 +0000 2017,21,847745193000312840
0,WVDE Twitbot,UPDATE: Blackshere Elementary School in #Marion Co now closed Fri 10/21/11 blackshere,,False,Fri Oct 21 09:46:28 +0000 2011,0,127319832914968577
28,WVDE Twitbot,All schools in #Greenbrier Co closed Fri 1/22/16 due to Weather conditions,,False,Thu Jan 21 22:30:38 +0000 2016,28,690300498453368832
18,WVDE Twitbot,All schools in #Marshall Co closed Thu 1/8/15,,False,Wed Jan 07 23:44:16 +0000 2015,32,552974028512960512
3,WVDE Twitbot,"Near Liberty in #Raleigh Co: Bus 64, running 30 minutes late for high/middle school.",,False,Wed Mar 19 10:12:17 +0000 2014,0,446227652471312384
7,WVDE Twitbot,All schools in #Wetzel Co on a 2-hr delay Thu 2/8/18,,False,Thu Feb 08 09:59:01 +0000 2018,6,961539860560535552
80,WVDE Twitbot,All schools in #Harrison Co on a 2-hr delay Wed 1/20/16,,False,Wed Jan 20 01:07:12 +0000 2016,140,689615123078586368
1,WVDE Twitbot,Huntington High School in #Cabell Co closed Fri 11/1/13,,False,Fri Nov 01 10:16:05 +0000 2013,5,396219082862649346
0,WVDE Twitbot,"Potomack Intermediate School, Martinsburg, WV will be closed for all staff and students Thursday, August 23, 2012 due to a power outage.",,False,Thu Aug 23 01:21:08 +0000 2012,2,238445736247832578
3,WVDE Twitbot,"Near Shady Spring in #Raleigh Co: Bus 193, running 1 hour late for high/middle school.",,False,Wed Sep 09 10:22:01 +0000 2015,0,641557163446562816
0,WVDE Twitbot,2/2 Please stay tuned to local radio and television stations and monitor this web site for updates.,,False,Thu Mar 01 02:20:03 +0000 2012,0,175042688180170753
